DateTime Stamp,XAUEUR,USDNOK,UDXUSD,AUDUSD,USDPLN,NZDUSD,AUDCAD,EURSEK,NZDCAD,USDCAD,ETXEUR,AUXAUD,USDSGD,XAUCHF,JPXJPY,EURHUF,WTIUSD,SGDJPY,USDCZK,USDTRY,SPXUSD,GBPCHF,USDMXN,USDZAR,NZDJPY,CADCHF,USDDKK,USDJPY,AUDJPY,EURCHF,AUDCHF,XAUUSD,GBPNZD,NZDCHF,BCOUSD,AUDNZD,XAUAUD,GBPJPY,EURDKK,USDCHF,EURCAD,EURPLN,EURNZD,CHFJPY,XAUGBP,HKXHKD,CADJPY,EURUSD,GRXEUR,EURJPY,ZARJPY,EURTRY,USDHKD,USDSEK,USDHUF,NSXUSD,GBPUSD,XAGUSD,GBPCAD,EURGBP,FRXEUR,EURNOK,UKXGBP,GBPAUD,EURAUD,EURCZK
2011-02-28,-0.0005125219668476787,-0.0027312675975879864,0.0021133540696252795,0.0018361441935957922,-0.003297877186061549,0.0011668962099824398,0.0006648048192816153,-0.0020623099490867285,-0.0001742735831406831,-0.0004531168651892937,0.005313956100399813,-0.00040601410487105455,6.330603457718855e-06,-0.0006928996084516263,0.0038717166792551,-0.0029362332595639696,0.0008910983037338533,0.0004355819868840401,-0.003497838236399594,-0.003451090418244177,0.0016089750200954786,0.0013347179353988912,-0.001769925711365827,-0.00023710498389916895,0.0010116849495634067,-0.00024098929908492262,-0.0009218550147604832,0.000404501213018496,0.0016534064106211526,0.001863155996910584,0.0011373410935613805,0.0013951068531481842,0.000811400958168337,-7.45638079036854e-05,0.0037550501760946296,0.00016363122302425127,-0.0017449796648793885,0.0013082609849340704,2.380670492607507e-06,-0.0017358615587824613,-0.00040209685329248735,-0.002694566584301916,0.0024073744419292643,0.0007307134193114455,-0.0022021000195285093,0.0033130791179980822,0.0013100469257039218,0.0015443391196501464,0.004645971345606916,0.002339152589307852,0.0024067634948179576,-0.00021683079787531423,-9.836096762996505e-05,-0.0033722990819725364,-0.003204091976531946,0.0031133649319548128,0.0031133649319548128,0.002032594570993682,0.003268063596897936,0.004608675609016779,-0.00011576041665053511,0.0007074683764345989,0.006041643010964652,0.001013909848108429,0.005823918181220048,0.0007493465617258549
2011-03-01,0.0013325047246055455,-0.0007136621731316419,0.0015083609538531985,-0.00020772072044548145,-0.0008052176083809631,-0.0010584910662647118,-0.0014802436106001796,-0.0036086201670273038,-0.0027261650414014517,-0.0002194163129791593,-0.0022206268581790103,0.000690925149467541,0.00026574557890098136,0.00017555989191120406,0.0009492842347229246,0.0003637921046222541,0.0027921194605430143,9.621395505975163e-05,-0.0011893451296466936,0.0023774451090336863,-0.0008334361190940918,0.0017806096508307101,0.0002823471059707464,0.0011597340831243528,-0.0030516990644583607,4.310232052518292e-05,-0.0005696576448148962,0.0011164262361782534,0.0007904950004818867,0.0005136423201706289,-0.001313394962109933,0.0011781826597225956,0.0017431932692428796,-0.0012747396997676015,0.0033794096209381914,0.0018701598267735656,0.0007423479373515161,0.00257293746165471,2.09877596084023e-06,-0.0005899706266890569,0.001061811747909731,3.414322694941064e-05,0.003401794158512891,4.244880122810622e-06,0.001174100942498525,0.0013072893681940335,0.0006970243456002334,0.0008890461233067709,-0.003782911940806171,0.0020532904461777533,0.0023523783421746922,0.0015309017453418007,0.00010988529934059918,-0.0025414407921862444,-0.0009121075486775047,0.0007080696977211672,0.0007080696977211672,-0.0013342489867073889,0.0008646622711188578,0.0034944377195413627,0.001318022183633162,5.636982864152587e-05,-0.0022626431316658878,-0.00029027770653983155,-0.001745781676114754,0.001564412723334076
2011-03-02,0.003729260801027167,-0.0021361115898909087,-0.0029878355761585925,0.001204264509313152,-0.0025234252628924124,-0.0014315566477543942,-0.0004185261538127516,-0.0009514355755776113,-0.003758601338969264,-0.0024351378560448994,-0.004849042164689182,-0.002436288071679175,0.0005378943641845647,-0.00024672360570299884,-0.0037292607802330673,0.0012464773715220086,0.013097193485990245,-0.0031962439443673964,-0.002664114282715505,0.003631317177963279,-0.0023541787157079115,-0.004705166174529481,-0.00010167439242565,-0.004221079943947249,-0.00529653407117402,-0.0029193625033100017,-0.0006899173475592851,-0.003048435384984407,-0.0011851269741329257,-0.0018361009944597648,-0.0023145398391892684,0.003384029232910688,0.0019936763671789142,-0.00549837624470348,0.013735781134802479,0.003437906006999165,1.8818029301926088e-05,-0.0036647144082214062,1.9015496412960053e-06,-0.004147097431431154,0.0006876749705357622,0.0009376076175503037,0.005624548712530046,0.0010551131119973275,0.0030942408086142075,-0.001669236469348207,-0.0016734572872598016,0.0012646821326284569,-0.00728793708977991,-0.0004483488079540392,0.003633915004916578,0.002493191742962848,3.078502207876684e-05,-0.003195860903072845,-0.002375097780340861,-0.0009247899968365307,-0.0009247899968365307,-0.0036263271091599132,-0.001108678370913274,0.005826304303353758,-0.004407241084031941,0.0028393006719536103,-0.002045999634416965,-0.0014828608598853538,-0.004342590672159162,-0.001292373145613148
2011-03-03,-0.0012739418572593993,0.0011690968411273894,0.0005801764354216893,-0.002773666440804295,0.0012711101133383385,-0.004020898653532457,-0.0005934294747681504,-0.0003668044659576641,-0.0018114944480173288,0.0002849975725561763,0.004601531110541999,-0.0014633942335057911,0.0015421328795310165,-0.0006191018327768915,0.0013801489010082664,-2.826021382645078e-05,0.0020269646413762434,-0.00029691047910009537,-0.001307135509717057,0.002181350819747086,0.0005021890017062738,0.002853365323704146,-0.0004269699134214186,0.003901773470842028,-0.0007580291963534353,0.001721776391016627,-6.90976614905533e-06,0.0027643107607771074,-0.0008030231747752556,0.0012668762729643795,0.00034098298555006764,-0.003558125084647039,0.0016854510677897856,-0.0010963919334547032,0.0035947029321460287,0.001875839370410523,-0.0004494935191309828,0.0021294644391684787,3.4650570780347703e-06,0.0013495226484295992,4.261077515617443e-05,0.001977775942447345,0.004292956302401185,-0.0001493931435734291,-0.0009662209870107457,-0.0007898320918473463,0.0008967751602329946,2.385156677053053e-05,0.0027813164144094914,0.00015620592392843295,-0.002286568167984256,0.0016989381159558392,8.447692525366479e-05,-0.0005401499373570181,0.002209105279182649,0.00124069188264057,0.00124069188264057,0.0015627137849294022,0.001710591578222326,-0.0011906828586447104,8.575615721231601e-05,0.0016158272514822595,0.0026256439156349563,0.0011719622386452324,0.0015092221546003344,0.0014373985226108462
2011-03-04,0.0013776937103835102,1.3657733352739375e-06,0.00033715699282089616,-0.0015009876772264902,-0.0014626731661508663,-0.003269316018707189,-0.0017392275417857591,0.000395699627501038,-0.0022299055123898236,-0.000806015909799443,-0.0011646834337943313,-8.090327368024342e-05,0.00019104398135663184,0.0013868604105413418,-8.00528023410825e-05,0.0002387165306586292,0.005719846796006145,7.838266908773515e-05,-0.001091650059187175,0.0006811599770930321,0.0007761739052477987,0.0013182601327079784,-0.0012952071470792505,0.0017872102412887921,-0.0003581268045629773,0.00029899952585661714,-0.00046169689654519365,3.686114083323828e-05,0.00016915130543024518,-0.000764449558633459,-0.0004430400203803446,0.0009304515504155608,0.00445364236844701,-0.002486020847681091,0.003014436908593399,0.002894899086089252,-0.0012590721799296686,0.0006723313419266316,2.8186841872813265e-06,-0.00012104662219027382,-0.0008437900692111335,-0.0002789894437325145,0.004067059464036721,0.0011661351577178945,0.0012090473836478244,-0.0005324764571687797,0.0005787812988635181,-0.00023515002947264302,0.00015192816277719053,0.00122963812175415,-0.0007603596941487933,0.001292805995671579,0.00011134686711751887,-0.0006505579112052544,-0.0019373678639784226,-0.000762063616389417,-0.000762063616389417,-0.00011886586821026564,0.00022338433665466888,0.0026483349424036933,-0.0013443428111049322,0.0006682077453731101,-0.0006359329927845706,0.0014861438111099757,0.001167607772241,-1.542439489873258e-05
2011-03-06,0.0015659004894391245,-0.002235636918531343,0.003797061552978097,0.002032203278369352,-0.0021148556080795807,0.00016313418930747662,0.0010309859767098793,-0.0014022250140091428,-0.001240383839513245,-0.0007173081668574564,-0.00812756612379429,0.0006003285788539572,-0.0010062513522000585,0.001003520731113501,-0.00031332204051701487,0.0005810278931918021,0.013904491594500756,-0.000388570877633169,-0.003024768462132577,-0.0006580152868621643,-0.0011227900062029976,-0.0013820496723466133,-5.043243134618264e-05,-0.002284022179769424,-0.0043591761753085465,-0.0008270075044127649,-0.0026059537128646,-0.0002676189892884345,0.0010655852900339632,0.0009618425309174504,-0.0011694370900327002,0.002648018626679521,0.0008404602255479396,-0.002192075539297728,0.0016129890283963625,0.0016496961347164365,0.002363659698866605,-0.00037416446475732796,9.037290022560408e-07,-0.0021989352996234493,0.0012816052167077836,-0.0008592943793630938,0.0022150563606886907,0.0010843073329160863,0.0012926342015809134,0.0021926648460364826,0.0005962293789823894,0.0019273318113519234,-0.002754527937679165,0.00120268236369598,0.0039854177501820335,0.0022669373409937767,9.22519511888956e-05,-0.0025585933955115624,-0.0016356535482785564,0.0008083833123752962,0.0008083833123752962,-0.00451759289265792,0.0011171643194800432,0.007777494117439214,0.0011175509674065508,0.0013406709542959601,-0.006415945362475726,-0.0008681820294564418,0.0008997495033367095,0.00032210772930141404
2011-03-07,0.003989558821092622,-0.0009560371491682928,0.0007763948320491348,0.0012723761492618598,-0.0013249628132242894,0.0007159532042835878,0.00042128588824438015,-0.0019931594462479518,-0.0008364023343347735,-0.0015794913728158569,0.0005239996170209807,0.0007204455770555199,-0.0012719278338891224,0.000992433844261349,-0.00060704886523982,-0.001392755581380817,0.005206168064040857,-0.0004553661230827371,-0.002560042769777582,-0.00037577089877155966,-1.7525043622313026e-05,-0.00030626763197743863,-0.0004740385277249786,-0.0020921049350092627,0.0006630368809330392,-0.00019779079598862006,-0.001051627324062307,-0.0013724721023382306,0.0008995339044296002,-0.0015297435806552364,3.9830190843478834e-05,0.004907114052425313,-6.190588804619388e-05,0.000992324620658264,-0.0006152638342874589,0.0003211254981219618,0.0013406361363489591,-0.00045612749106195197,2.9105420658125235e-06,-0.0002538983016888363,0.0013729408444049932,-0.000562209857636534,-0.0012325663981473587,-0.0004906764030350873,0.003064407413225903,0.0011671939538635172,-0.0001524720075378504,0.0007007571782097116,0.00016252037415136867,-0.0007864418717799314,0.0007893530758661466,0.0015446505611584776,7.352056094148776e-05,-0.0006547174331365394,-0.0027239442740079572,-0.00021245672693431962,-0.00021245672693431962,-0.0015531277155983849,0.0003009162423279289,0.010892785924972257,-0.0001970510338666442,0.0002856010261248579,-0.0011452035691489895,-0.0011336702492302422,0.0011095734772177941,-0.0002988045811613554
2011-03-08,-0.00033574600192723267,0.002889184085639973,0.0017378367790659205,-0.0010878335295342071,-0.00039873104649697135,-0.0008810135646748836,-0.0013991101880803849,-0.0008899402899943405,0.0003587499786156863,0.0007507675020015566,0.0015819579694822086,0.00010944949685064742,-0.0005109853117013382,-0.0010561015071332929,0.0015407760716543491,-0.00012691201679827002,0.0023712756855679,0.000379081881640201,-0.001905488523184165,0.0005716320266218722,0.0019940053241870605,0.00045192910418265995,-0.0005459425135426409,0.0007481880253370978,0.0006758343224286662,0.0004794960951813589,9.06825176737054e-05,0.0011865192774903727,0.0002065773824498296,6.817253965743863e-05,-0.00044863308160882645,-0.002406225766405829,0.0013641419672159208,0.0013291825577344478,-0.0029475234113727354,-0.002191273416990189,0.0001385285840244217,0.000629889001459882,1.5593172083271366e-06,0.0010396184774389078,-0.0002436368936394161,-0.0013194031108696525,0.0003821562199421314,6.00582804457442e-05,-0.0010226144305290133,-0.0016971524229462706,0.00031344635717973484,8.200817367963589e-05,0.002204159267404388,0.0007310963841452172,6.29954061563227e-06,-0.001542961098651945,8.171469571392512e-05,0.00040294721996340563,-0.0006890852542821328,-0.0003624872048441609,-0.0003624872048441609,0.001757746346145325,-5.484694907760302e-06,0.0020881716495034603,-0.0021716640600013405,-0.0025599013188862102,0.0017862275194478197,5.9876410709484225e-05,0.0025661746134193223,-2.3624499168285773e-05
2011-03-09,0.0023534570451016878,-0.0009910822251219284,0.0012691286754716322,0.0016286927337682176,-0.001508904209785023,-0.000693805162989748,0.0008786409481748947,-2.4467404200481728e-05,-0.0008398959246883037,-0.0010188523889028305,0.0020573600820095487,-0.00012356183517526296,-0.0006446125626460839,0.001072573757103048,0.0016420189225678106,-0.0012853882314661867,0.0013020589229258874,-0.0004235983835861764,0.0001131526027025085,-0.0007045170303125594,9.744762730942084e-05,-0.001063579899260527,-0.0005785271654801329,-0.002887451983950022,0.0005202624064971188,-0.002137665902114732,0.0002172419728153636,5.091302414717021e-05,0.0006164142099996745,-0.001970924198601072,-0.00011759320931628616,0.003549887994444265,-7.255653576098712e-05,-0.002268228626171561,-0.001483480038157564,0.0007243018081602732,0.005863899891428834,-7.141449769745797e-05,3.365251207376865e-06,-0.001906946930358533,-0.0005553281074016975,-0.0002928591258550364,-0.0016595804302633823,0.00031065871926915526,0.003279017206811539,0.0020706448939985184,-0.000541430091610176,-0.0012874564168437895,0.000959241309056259,-0.0017659199347064714,0.002843136334166977,-0.001408480545180333,7.348591320444078e-05,-9.422860995001364e-05,0.0003163415442998371,8.951360398799283e-05,8.951360398799283e-05,-0.0015465138064584291,-7.116184902195793e-05,0.00801155176516908,1.513834556757374e-05,-0.00010769933042736811,-0.00026719818593263654,-0.0015903329705081906,-0.00026830551971554234,-0.001603940882854706
2011-03-10,0.0034849880305621657,-0.0008988787683522555,-0.004460454952290675,-0.0013705404340268255,-0.0009908100307065779,-0.0024130723975732803,0.00011065642097698266,-0.0036372505229906437,-0.0021471911794674232,-0.0019327958856821493,-0.026074171950443183,-0.0052298021512468896,-0.00023935340353660586,0.002742280754035319,-0.004496626179536485,-5.290791376804726e-05,0.005285774564660038,0.0007153832961329147,0.0002362490602248603,0.0005575103297952042,-0.0037328847010335174,-0.001196565446851242,0.0005426851067411174,0.00024689247739302997,-0.0006465499404584599,0.0010880110944189278,-0.0014029458187923831,0.0007306898039338542,-0.000426678125765377,8.359820756587839e-05,-5.1388354372585573e-05,0.0026562825928443698,0.0024437266403186104,0.0006911947060225485,0.009193264576775495,0.00015619616447367605,0.0035597743487240157,-0.00017906335029338122,5.922201698315419e-06,0.0003838819945154508,-0.0002544825935311192,0.0012826774031241596,-0.0010162263497718168,-0.00019128513943052024,0.003886282538081851,7.484644063893821e-05,0.00032094885816489455,0.0003282290156409665,-0.002123670025963466,-0.001932583895711025,0.003269913214429848,-0.0025344978522328825,0.00010857689038362954,-0.0006795797125419144,-1.0549138666301334e-06,-0.0005384244537951779,-0.0005384244537951779,-0.002855731477368318,-0.0009648067246624666,0.006245117387316587,-0.0013546436742049217,-0.00108171246743349,-0.02267686203128154,-0.0002815086678569714,-0.004940726099744422,0.0003935211107561849
